track_popularity,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_occurences,duration_sec,genre_latin,genre_pop,genre_r&b,genre_rap,genre_rock,subgenre_big room,subgenre_classic rock,subgenre_dance pop,subgenre_electro house,subgenre_electropop,subgenre_gangster rap,subgenre_hard rock,subgenre_hip hop,subgenre_hip pop,subgenre_indie poptimism,subgenre_latin hip hop,subgenre_latin pop,subgenre_neo soul,subgenre_new jack swing,subgenre_permanent wave,subgenre_pop edm,subgenre_post-teen pop,subgenre_progressive electro house,subgenre_reggaeton,subgenre_southern hip hop,subgenre_trap,subgenre_tropical,subgenre_urban contemporary,days_since_release
38,0.51,0.74,-8.427,1,0.0385,0.199,0.0,0.391,0.608,132.689,1,182.56,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16607
38,0.383,0.534,-8.829,1,0.0277,0.468,0.676,0.14,0.276,76.046,1,290.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3272
38,0.528,0.8,-6.739,1,0.0941,0.122,5.93e-05,0.114,0.688,181.855,1,174.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2380
38,0.752,0.818,-9.437,1,0.0431,0.0182,0.9,0.0926,0.29,140.007,1,171.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2439
38,0.792,0.888,-12.937,1,0.0478,0.558,0.86,0.0972,0.969,115.003,1,248.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2441
38,0.684,0.609,-8.236,1,0.0369,0.853,0.902,0.102,0.204,117.973,1,268.475,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2331
38,0.31,0.954,-4.56,0,0.288,0.00706,0.000136,0.237,0.421,143.736,1,203.347,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17339
38,0.902,0.722,-5.792,1,0.168,0.00855,0.165,0.0849,0.464,126.029,1,228.571,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2370
38,0.453,0.982,-3.477,1,0.0795,4.41e-05,5.04e-05,0.358,0.424,114.5,1,228.728,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4616
38,0.794,0.877,-4.944,1,0.0455,0.261,0.0,0.124,0.932,120.005,1,239.862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5408
38,0.689,0.962,-6.555,0,0.136,0.00216,0.411,0.123,0.0422,117.988,1,185.095,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481
38,0.684,0.522,-11.249,0,0.347,0.111,0.0,0.138,0.666,89.929,1,228.049,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5932
38,0.586,0.869,-3.798,1,0.037,0.025,0.00837,0.193,0.267,119.931,1,208.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2373
38,0.75,0.948,-4.143,0,0.0459,0.315,0.0,0.0816,0.945,119.948,1,209.947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6191
38,0.53,0.899,-4.277,0,0.192,0.0292,0.0,0.453,0.746,97.858,1,223.855,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5022
38,0.694,0.771,-8.079,0,0.168,0.0151,0.000941,0.088,0.7,81.925,1,244.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7816
38,0.517,0.717,-7.786,1,0.0541,0.425,7.33e-05,0.164,0.767,136.731,1,236.173,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18320
38,0.548,0.899,-4.773,1,0.0458,0.00037,0.000599,0.0854,0.552,118.986,1,225.464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3486
38,0.845,0.886,-3.88,1,0.0761,0.0023,0.000702,0.297,0.656,128.02,1,141.094,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2370
38,0.643,0.844,-7.043,1,0.034,0.0247,0.0545,0.171,0.934,128.034,1,236.956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2359
38,0.706,0.319,-11.544,0,0.0583,0.54,0.00115,0.133,0.27,130.99,1,227.363,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3236
38,0.585,0.588,-8.147,0,0.115,0.405,5.19e-06,0.321,0.429,100.808,1,207.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2359
38,0.848,0.875,-8.866,0,0.0822,0.0164,1.69e-06,0.046,0.673,124.821,1,214.576,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5645
38,0.855,0.926,-3.864,1,0.0477,0.198,0.358,0.139,0.911,124.991,3,178.56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2352
38,0.732,0.504,-5.288,0,0.0603,0.265,0.0,0.111,0.267,138.078,1,172.787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2478
38,0.722,0.793,-6.161,0,0.063,0.368,1.66e-06,0.038,0.922,172.927,1,272.722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2457
38,0.731,0.727,-5.608,0,0.0356,0.0295,4.56e-06,0.171,0.601,120.968,1,160.009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3570
38,0.648,0.452,-8.653,1,0.0476,0.688,9.16e-06,0.328,0.507,87.593,1,289.033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2709
38,0.83,0.703,-5.74,1,0.0887,0.0786,0.000113,0.0624,0.779,123.006,1,256.808,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3521
38,0.794,0.172,-24.89,1,0.123,0.37,0.00782,0.0783,0.713,89.999,1,180.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2409
38,0.778,0.727,-4.5,1,0.0395,0.0985,0.0,0.152,0.699,120.016,1,191.88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2730
38,0.702,0.903,-2.186,0,0.0458,0.0545,0.697,0.0785,0.546,125.979,1,180.956,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401
38,0.679,0.757,-5.217,0,0.0409,0.605,0.00124,0.365,0.927,149.993,1,202.403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2520
38,0.317,0.896,-6.089,1,0.104,0.122,0.0168,0.253,0.421,126.894,1,168.973,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19047
38,0.813,0.885,-2.481,0,0.215,0.0015,0.000977,0.0954,0.351,124.016,2,209.032,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2317
38,0.773,0.527,-9.404,1,0.15,0.106,0.0,0.279,0.413,97.96,1,188.575,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2367
38,0.688,0.967,-4.747,1,0.0531,0.00052,0.0632,0.305,0.225,129.969,1,169.846,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2758
38,0.728,0.933,-5.639,1,0.0452,0.132,0.276,0.419,0.804,109.982,1,170.641,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2366
38,0.753,0.497,-12.92,0,0.0453,0.172,0.862,0.139,0.108,124.986,1,235.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2317
38,0.823,0.855,-6.105,1,0.109,0.134,0.0,0.0801,0.491,115.353,1,252.133,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16069
38,0.656,0.75,-4.594,0,0.0584,0.00207,0.874,0.117,0.119,126.04,2,141.905,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2577
38,0.62,0.79,-7.94,0,0.149,0.00683,0.000392,0.362,0.367,129.925,1,228.963,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2303
38,0.792,0.844,-4.915,1,0.212,0.202,0.0,0.0438,0.844,113.025,1,236.317,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2711
38,0.546,0.959,-4.678,0,0.074,0.00833,0.601,0.287,0.306,128.054,2,243.865,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2402
38,0.754,0.912,-4.763,0,0.0919,0.0681,0.482,0.377,0.31,109.979,1,253.091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3297
38,0.706,0.316,-8.127,0,0.0602,0.497,0.617,0.189,0.459,78.965,1,234.066,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3066
38,0.761,0.828,-6.172,0,0.0291,0.0175,0.000334,0.124,0.55,124.035,1,188.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2527
38,0.765,0.838,-4.393,1,0.032,0.00526,1.61e-05,0.108,0.42,125.963,1,148.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2415
38,0.432,0.882,-2.692,1,0.0369,0.000117,9.71e-06,0.23,0.276,176.127,1,246.75,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2835
38,0.593,0.94,-4.684,0,0.0432,0.00354,0.788,0.0963,0.0911,129.99,1,179.833,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2408
38,0.715,0.84,-6.617,1,0.0527,0.151,0.00239,0.096,0.924,119.588,1,247.707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13448
38,0.363,0.557,-8.467,0,0.0505,0.945,0.459,0.173,0.106,95.731,1,202.212,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2737
38,0.674,0.881,-4.15,0,0.0573,0.00792,0.576,0.127,0.0475,104.962,1,184.716,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2352
38,0.387,0.693,-7.865,0,0.0589,0.182,0.0,0.171,0.287,149.187,3,201.612,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2457
38,0.662,0.838,-6.3,1,0.0499,0.114,0.000697,0.0881,0.496,129.884,1,236.308,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2723
38,0.644,0.936,-2.925,1,0.099,0.00514,0.00236,0.143,0.255,118.007,2,201.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2345
38,0.752,0.431,-9.719,1,0.0312,0.536,0.0108,0.128,0.426,140.809,1,192.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2324
38,0.842,0.632,-7.091,1,0.066,0.054,0.828,0.103,0.503,100.019,1,221.621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2380
38,0.822,0.845,-4.026,1,0.212,0.054,0.00117,0.0899,0.648,128.029,1,187.562,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401
38,0.682,0.862,-2.96,0,0.0364,0.00578,1.09e-05,0.0761,0.227,127.978,1,221.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450
38,0.748,0.679,-7.219,1,0.0384,0.492,8.47e-06,0.142,0.255,129.952,1,273.483,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3101
38,0.701,0.844,-7.366,1,0.0473,0.00917,0.19,0.113,0.0883,100.007,1,219.025,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3836
38,0.716,0.631,-5.274,0,0.0259,0.067,0.427,0.115,0.754,110.027,1,265.494,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4025
38,0.713,0.459,-8.12,0,0.405,0.215,0.203,0.303,0.402,175.242,1,138.407,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5075
38,0.761,0.681,-6.467,1,0.49,0.075,7.97e-06,0.622,0.209,127.993,1,143.564,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2429
38,0.641,0.665,-5.027,0,0.339,0.491,0.0,0.06,0.618,200.388,1,213.015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3472
38,0.785,0.626,-5.505,1,0.33,0.073,0.0,0.0806,0.695,88.013,1,160.387,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8011
38,0.637,0.832,-5.439,0,0.177,0.0102,0.000138,0.0918,0.547,160.138,1,207.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450
38,0.684,0.826,-4.345,0,0.14,0.0664,5.49e-06,0.535,0.342,125.999,1,196.777,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2415
38,0.783,0.966,-2.943,1,0.0513,0.128,0.391,0.092,0.209,125.011,1,175.687,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2535
38,0.602,0.863,-4.635,0,0.0435,0.000498,1.85e-05,0.122,0.112,128.01,2,219.375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2989
38,0.762,0.846,-1.172,1,0.0482,0.0445,0.127,0.126,0.165,124.035,1,212.117,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2534
38,0.861,0.83,-4.528,1,0.159,0.003,0.0467,0.0525,0.805,122.015,1,198.72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2639
38,0.801,0.896,-4.448,0,0.105,0.057,0.0,0.26,0.696,100.006,1,188.547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6695
38,0.59,0.888,-5.242,1,0.0783,0.00274,0.0,0.0694,0.344,123.016,1,247.819,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4673
38,0.748,0.777,-9.353,1,0.073,0.00575,0.806,0.654,0.41,139.99,1,198.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2439
38,0.521,0.363,-12.249,1,0.0287,0.564,0.00223,0.0918,0.156,104.892,1,204.629,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2317
38,0.747,0.792,-6.197,1,0.038,0.15,1.24e-05,0.0765,0.891,121.962,1,212.651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4154
38,0.626,0.649,-6.253,1,0.0265,0.0112,0.0,0.286,0.413,84.002,1,224.769,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4343
38,0.668,0.875,-4.87,0,0.0299,0.0626,0.00226,0.219,0.0577,115.002,1,192.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2331
38,0.374,0.663,-13.454,1,0.117,0.00559,0.00976,0.357,0.519,166.112,1,315.707,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18383
38,0.561,0.903,-4.514,1,0.0963,0.0419,2.99e-06,0.394,0.222,105.057,2,178.286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2359
38,0.893,0.74,-2.948,0,0.114,0.00179,3.99e-05,0.0734,0.644,127.978,2,162.899,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2646
38,0.64,0.386,-12.613,1,0.039,0.0754,0.0168,0.129,0.0375,119.978,1,176.333,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2555
38,0.82,0.717,-4.559,0,0.0389,0.00689,0.000997,0.743,0.717,127.041,1,188.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5142
38,0.376,0.681,-9.398,0,0.244,0.397,0.0,0.134,0.44,95.123,1,210.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2702
38,0.656,0.671,-7.15,0,0.386,0.376,0.0,0.302,0.682,175.777,1,217.499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2352
38,0.68,0.769,-5.209,1,0.263,0.0987,2.08e-06,0.0913,0.264,90.09,1,203.511,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3087
38,0.686,0.539,-7.172,1,0.121,0.0764,0.0,0.0787,0.627,180.071,1,242.39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2865
38,0.685,0.915,-5.785,0,0.0455,0.00805,0.0622,0.156,0.863,136.817,1,170.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16744
38,0.618,0.886,-6.099,1,0.033,0.000108,0.881,0.0821,0.779,115.082,1,253.627,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2892
38,0.609,0.71,-6.252,1,0.0412,0.146,0.000129,0.138,0.525,74.987,1,195.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3150
38,0.697,0.777,-6.454,0,0.187,0.146,0.0,0.121,0.769,188.085,1,194.043,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3206
38,0.763,0.687,-6.686,0,0.146,0.074,0.0,0.0922,0.506,155.1,1,128.46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2499
38,0.648,0.45,-9.298,1,0.0562,0.118,0.000415,0.132,0.478,170.014,1,137.316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2373
38,0.791,0.44,-8.443,1,0.0416,0.64,0.0,0.0926,0.553,110.105,1,279.507,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6686
38,0.845,0.73,-5.377,1,0.0356,0.275,0.0,0.135,0.864,107.011,1,325.253,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6021
38,0.574,0.889,-2.803,0,0.0404,0.117,6.7e-05,0.333,0.223,127.914,1,200.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4753
38,0.535,0.473,-14.876,1,0.0533,0.0166,0.0,0.0459,0.817,163.926,1,461.946,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11145
38,0.955,0.467,-6.223,0,0.119,0.0224,0.0,0.108,0.907,115.992,1,345.444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4938
38,0.463,0.736,-2.373,1,0.0336,0.0236,0.0,0.162,0.226,127.891,1,189.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4263
38,0.715,0.773,-5.629,0,0.295,0.0742,0.0,0.078,0.488,89.881,1,137.484,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380
38,0.564,0.536,-7.779,1,0.0337,0.241,3.94e-05,0.091,0.162,129.932,1,276.923,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2331
38,0.478,0.856,-4.698,0,0.0303,0.000114,4.4e-06,0.06,0.303,98.943,1,173.671,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2352
38,0.616,0.6,-8.196,0,0.0235,0.0119,0.966,0.141,0.671,107.001,1,256.12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2880
38,0.479,0.717,-8.305,1,0.222,0.728,0.0,0.167,0.798,85.225,1,171.886,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2532
38,0.608,0.662,-8.474,1,0.0338,0.0246,7.85e-06,0.0409,0.0637,117.031,1,98.482,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3556
38,0.408,0.956,-5.546,1,0.368,0.479,0.0,0.344,0.544,87.797,1,107.383,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2534
38,0.243,0.717,-7.206,0,0.425,0.063,0.0,0.365,0.467,53.06,1,159.817,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3094
38,0.738,0.774,-6.42,1,0.0345,0.131,0.0,0.0931,0.207,99.996,2,162.117,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2464
38,0.643,0.859,-6.403,1,0.0533,0.052,0.806,0.0706,0.0381,139.949,1,176.536,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2461
38,0.399,0.887,-4.313,1,0.061,0.000305,0.000745,0.0782,0.409,165.877,1,200.725,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2338
38,0.843,0.676,-4.746,1,0.271,0.00535,0.0,0.0727,0.546,90.968,1,221.733,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7790
38,0.667,0.893,-7.083,1,0.0364,0.1,0.592,0.549,0.963,111.705,1,386.533,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13373
38,0.603,0.933,-4.43,1,0.033,0.000944,0.00316,0.0702,0.618,132.042,1,221.627,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305
38,0.923,0.741,-9.106,1,0.304,0.431,0.0,0.215,0.897,102.104,1,130.107,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3108
38,0.573,0.372,-11.632,0,0.402,0.568,0.00545,0.0884,0.436,144.674,1,202.411,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2443
38,0.52,0.987,-3.845,0,0.0767,0.00106,0.0545,0.175,0.208,149.982,1,178.931,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450
38,0.783,0.898,-5.937,0,0.0449,0.0991,0.876,0.633,0.477,126.003,1,464.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2905
38,0.734,0.595,-8.466,1,0.2,0.207,0.0,0.0682,0.779,145.19,1,219.867,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7441
38,0.745,0.891,-9.464,0,0.0746,0.0867,0.0,0.124,0.654,106.641,1,262.333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12189
38,0.684,0.612,-7.909,1,0.0885,0.0524,0.000559,0.175,0.496,139.932,1,204.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2387
38,0.473,0.566,-6.242,1,0.0487,0.0451,0.597,0.104,0.443,85.925,1,315.193,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6695
38,0.478,0.887,-2.746,1,0.0633,0.000118,0.0,0.28,0.335,150.18,1,206.56,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2443
38,0.884,0.645,-10.209,0,0.149,0.324,0.00344,0.156,0.56,130.087,1,210.179,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2426
38,0.675,0.862,-7.265,1,0.0546,0.0622,0.0,0.133,0.384,129.999,1,302.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10347
